source_dataset,station_id,latitude,longitude,height,topo_free_disturbance,G_ref
IGN,20935086,28.23777777777778,-16.40611111111111,73.0592,213.7768865651224,213.98829210617023
IGN,20935088,28.247777777777777,-16.40111111111111,70.5386,215.4328995404766,215.6443050815245
IGN,20935089,28.247777777777777,-16.40138888888889,69.5991,215.2154038415658,215.4268093826137
IGN,20935090,28.249722222222225,-16.399722222222223,78.5714,215.41763901261413,215.62904455366203
IGN,20935091,28.25888888888889,-16.395,82.4243,221.34056194992968,221.5519674909776
IGN,20935092,28.26111111111112,-16.3925,82.5015,219.752954575074,219.9643601161219
IGN,20935093,28.264166666666668,-16.389444444444443,82.0338,220.5760239442027,220.78742948525056
IGN,20935094,28.26861111111111,-16.3875,70.2184,221.91482609233,222.1262316333779
IGN,20935095,28.2725,-16.386388888888888,78.7412,223.08700718209727,223.2984127231452
IGN,20935096,28.28111111111111,-16.384722222222223,74.5446,223.96406189875228,224.17546743980017
IGN,20935097,28.282777777777778,-16.384722222222223,75.1747,223.75545480180972,223.96686034285764
IGN,20935098,28.2825,-16.384722222222223,67.9883,225.5075582570124,225.7189637980603
IGN,20935099,28.28861111111112,-16.384166666666665,74.31,225.7919768874117,226.0033824284596
IGN,20935100,28.293333333333337,-16.383055555555558,90.9822,226.76717397417065,226.9785795152185
IGN,20935101,28.299444444444447,-16.3825,107.8952,226.7478817204928,226.9592872615407
IGN,20936066,28.391944444444444,-16.58,249.4862,236.79030940306123,237.00171494410912
IGN,20936067,28.39388888888889,-16.585833333333333,224.572,234.9468360035173,235.1582415445652
IGN,20936068,28.391944444444444,-16.59,200.1337,236.16571045405385,236.37711599510172
IGN,20936069,28.392777777777777,-16.591666666666665,194.3256,235.91117667559848,236.1225822166464
IGN,20936070,28.39527777777778,-16.59472222222222,172.9788,234.3668971639952,234.5783027050431
IGN,20936071,28.39527777777778,-16.594444444444445,171.7784,234.6759896668647,234.8873952079126
IGN,20936072,28.39472222222222,-16.595,169.9056,235.5865089144575,235.7979144555054
IGN,20936073,28.394166666666667,-16.596666666666664,141.1388,234.40126594442253,234.61267148547043
IGN,20936074,28.391666666666666,-16.605555555555558,132.9062,236.04858957925865,236.2599951203065
IGN,20936075,28.3925,-16.611111111111114,135.7176,234.0511931235436,234.2625986645915
IGN,20936076,28.39305555555556,-16.616388888888892,137.9069,233.08452802690547,233.29593356795337
IGN,20936077,28.39305555555556,-16.616666666666667,138.1002,232.68441256501583,232.89581810606373
IGN,20936078,28.392222222222223,-16.622777777777777,153.1391,232.35962624387048,232.5710317849184
IGN,20936079,28.3925,-16.62777777777778,157.6115,231.2632258503944,231.4746313914423
IGN,20936080,28.39388888888889,-16.633333333333333,125.3636,232.1351101307057,232.3465156717536
IGN,20936081,28.39305555555556,-16.639444444444443,115.577,232.3903340676565,232.6017396087044
IGN,20936082,28.39305555555556,-16.639722222222222,114.9262,233.3326145836467,233.54402012469455
IGN,20936083,28.39361111111111,-16.645555555555553,113.3893,231.97727032803417,232.1886758690821
IGN,20936084,28.39388888888889,-16.641666666666666,122.6072,232.56626664372536,232.77767218477325
IGN,20936085,28.39444444444445,-16.654166666666665,112.9153,229.5710294801466,229.7824350211945
IGN,20936086,28.39361111111111,-16.659444444444443,159.0889,230.09505120334973,230.3064567443976
IGN,20936087,28.391111111111112,-16.660555555555554,164.1327,231.5204035009536,231.7318090420015
IGN,20936088,28.39,-16.66361111111111,164.5675,233.36988707887787,233.58129261992576
IGN,20936089,28.38861111111111,-16.66722222222222,196.6721,232.65329891963933,232.86470446068725
IGN,20936090,28.38833333333333,-16.671111111111113,214.3406,236.1493714767656,236.36077701781343
IGN,20936091,28.38888888888889,-16.675,238.3112,232.83934838432432,233.05075392537225
IGN,20936092,28.385555555555555,-16.676944444444445,250.3821,233.8898023914749,234.1012079325228
IGN,20936093,28.383888888888887,-16.677222222222223,251.175,234.6038626851985,234.8152682262464
IGN,20936094,28.38055555555556,-16.68027777777778,263.146,235.0829604217856,235.2943659628335
IGN,20936095,28.38055555555556,-16.685277777777777,267.5866,235.14599675258464,235.35740229363253
IGN,20937030,28.36888888888889,-16.463055555555556,1784.9388,250.9903135465628,251.20171908761068
IGN,20937031,28.37361111111111,-16.459166666666665,1884.9632,245.3276840430229,245.5390895840708
IGN,20937033,28.36916666666667,-16.462777777777777,1955.6718,248.3317821734628,248.5431877145107
IGN,20937034,28.361944444444447,-16.46638888888889,2007.7458,247.34870325740872,247.5601087984566
IGN,20937035,28.35527777777778,-16.46861111111111,2048.8056,248.5617504948721,248.77315603592
IGN,20937036,28.35138888888889,-16.476388888888888,2009.4982,250.43353119895136,250.64493673999925
IGN,20937037,28.34361111111111,-16.48222222222222,2042.9646,251.6676927102937,251.8790982513416
IGN,20937039,28.33722222222222,-16.486666666666668,2106.7575,253.1936979778332,253.4051035188811
IGN,20937040,28.334722222222226,-16.489166666666666,2188.9918,249.3336016556921,249.54500719674
IGN,20937041,28.328888888888887,-16.490555555555556,2248.3966,249.73980639591025,249.95121193695812
IGN,20937042,28.322777777777777,-16.491111111111113,2275.2466,248.48319355463056,248.69459909567848
IGN,20937043,28.31611111111112,-16.496111111111112,2237.9374,252.7307218631026,252.94212740415048
IGN,20937044,28.31194444444445,-16.501944444444444,2286.7113,253.02804507788844,253.23945061893636
IGN,20937045,28.304166666666667,-16.51,2342.3692,254.5768235655408,254.78822910658863
IGN,20937047,28.3025,-16.52027777777778,2346.3893,249.5388418560788,249.75024739712663
IGN,20937048,28.30361111111112,-16.530277777777776,2286.4678,252.24691979069743,252.45832533174533
IGN,20937049,28.308333333333334,-16.53888888888889,2250.7343,254.4959560049122,254.70736154596008
IGN,20937050,28.30611111111111,-16.54527777777778,2202.1384,256.14171042262376,256.35311596367166
IGN,20937051,28.30611111111111,-16.55388888888889,2155.4341,257.279164989008,257.4905705300559
IGN,30935103,28.304722222222225,-16.383055555555558,124.5228,226.98763648529183,227.19904202633973
IGN,30935104,28.309444444444445,-16.38277777777778,154.8269,228.2206789939724,228.4320845350203
IGN,30935105,28.315555555555555,-16.380555555555556,154.3246,228.11355483966992,228.3249603807178
IGN,30935106,28.31583333333333,-16.380555555555556,154.3249,228.0039647345987,228.2153702756466
IGN,30935107,28.32111111111111,-16.378611111111113,135.9971,227.4278224748604,227.6392280159083
IGN,30935108,28.32583333333333,-16.37666666666667,123.4146,227.7232235241672,227.93462906521503
IGN,30935109,28.33111111111111,-16.37472222222222,103.9063,227.90483847315443,228.11624401420232
IGN,30935110,28.33111111111111,-16.37472222222222,103.8944,228.04368696969195,228.25509251073984
IGN,30935111,28.33138888888889,-16.37472222222222,103.97,228.0852845904509,228.2966901314988
IGN,30935151,28.444444444444446,-16.27722222222222,156.2369,207.6744703587657,207.8858758998136
IGN,30935152,28.33861111111111,-16.37388888888889,106.4177,227.22915581993624,227.44056136098413
IGN,30935155,28.35638888888889,-16.372777777777777,87.6078,224.818275875774,225.02968141682183
IGN,30935157,28.370833333333334,-16.36722222222222,98.3797,222.73648459513367,222.9478901361816
IGN,30935159,28.383333333333333,-16.361666666666668,93.1426,222.9450896002112,223.1564951412591
IGN,30935161,28.384444444444444,-16.354722222222225,115.5384,220.93844015875763,221.14984569980552
IGN,30935164,28.404166666666665,-16.335555555555555,155.4999,215.6973045194333,215.9087100604812
IGN,30935166,28.404722222222222,-16.328888888888887,192.0789,213.01367769159089,213.2250832326388
IGN,30935167,28.40833333333333,-16.31833333333333,223.9466,209.596453297192,209.80785883823987
IGN,30935170,28.425,-16.303611111111113,220.7541,208.85496849540093,209.0663740364488
IGN,30935172,28.43111111111111,-16.295555555555556,200.5937,209.64721481764263,209.85862035869053
IGN,30935174,28.43722222222222,-16.280833333333334,129.0968,205.0399589665315,205.25136450757935
IGN,30936002,28.378055555555555,-16.714444444444442,270.5772,240.84893690338328,241.0603424444312
IGN,30936003,28.37527777777778,-16.70611111111111,282.7176,235.37614042929235,235.58754597034024
IGN,30936004,28.371111111111112,-16.711111111111112,285.2908,237.40536589325703,237.61677143430487
IGN,30936008,28.36555555555556,-16.723055555555554,287.0043,241.041264358346,241.25266989939385
IGN,30936009,28.36583333333333,-16.72583333333333,327.53,240.81865494075657,241.03006048180447
IGN,30936010,28.36777777777778,-16.728888888888886,363.9997,239.4648866875192,239.6762922285671
IGN,30936103,28.36722222222222,-16.72138888888889,279.288,239.7971829269007,240.00858846794856
IGN,30936104,28.36722222222222,-16.72138888888889,279.0053,239.8438645174305,240.0552700584784
IGN,30936105,28.36694444444445,-16.721666666666664,279.408,240.1714998575484,240.3829053985963
IGN,30937054,28.299444444444447,-16.56527777777778,2148.631,260.2488786190969,260.4602841601448
IGN,30937055,28.29083333333333,-16.564722222222223,2184.8434,263.38750559396874,263.59891113501664
IGN,30937056,28.29083333333333,-16.564722222222223,2199.2003,265.24491853595737,265.45632407700526
IGN,30937057,28.279166666666665,-16.576944444444443,2245.5721,261.9209317076896,262.1323372487375
IGN,30937058,28.273055555555555,-16.579444444444444,2287.5945,261.6882079989556,261.8996135400035
IGN,30937060,28.2675,-16.58611111111111,2335.3174,261.5024380046113,261.7138435456592
IGN,30937061,28.260277777777777,-16.59361111111111,2353.8576,260.7579349285238,260.9693404695717
IGN,30937062,28.259444444444444,-16.603333333333335,2397.4951,258.51018553363417,258.72159107468207
IGN,30937063,28.2575,-16.610833333333336,2406.2083,258.45900136360444,258.67040690465234
IGN,30937064,28.255,-16.62138888888889,2358.121,258.60844099497365,258.81984653602154
IGN,30937066,28.24527777777778,-16.629166666666666,2288.2396,262.4039395734483,262.6153451144962
IGN,30937067,28.236666666666668,-16.629722222222224,2234.7249,267.56415598383364,267.77556152488154
IGN,30937068,28.223611111111108,-16.628055555555555,2194.416,271.08228735301066,271.2936928940585
IGN,30937070,28.223333333333333,-16.628611111111113,2189.2858,271.22803078048446,271.4394363215324
IGN,30937071,28.22055555555556,-16.62777777777778,2169.2407,272.40120332897965,272.61260887002754
IGN,30937072,28.2175,-16.62638888888889,2153.1373,272.99927110411056,273.21067664515846
IGN,30937073,28.210833333333333,-16.634999999999998,2069.5301,275.8947882288899,276.1061937699378
IGN,30937074,28.210555555555555,-16.649722222222223,2059.4374,276.1278073390343,276.3392128800822
IGN,30937075,28.21361111111111,-16.66361111111111,2072.2161,279.45445209871923,279.6658576397671
IGN,40936112,28.36694444444445,-16.740277777777777,449.403,238.25688133611644,238.46828687716436
IGN,40936113,28.36638888888889,-16.74138888888889,485.1429,239.0413400203359,239.2527455613838
IGN,40936114,28.36638888888889,-16.745555555555555,484.9909,238.30821079647524,238.51961633752316
IGN,40936115,28.365,-16.74638888888889,483.7377,239.3455945921492,239.5570001331971
IGN,40936116,28.364444444444445,-16.748611111111114,514.7321,240.22597228416657,240.43737782521447
IGN,40936117,28.36388888888889,-16.749444444444446,529.3866,242.0717896827788,242.2831952238267
IGN,40936118,28.363333333333333,-16.751666666666665,545.5498,242.2681649058058,242.4795704468537
IGN,40936119,28.363333333333333,-16.753611111111113,575.2816,245.4460711006804,245.6574766417283
IGN,40936120,28.363333333333333,-16.75861111111111,576.1259,245.26307335317463,245.47447889422253
IGN,40936121,28.362222222222226,-16.761666666666667,604.4315,247.8401317608928,248.05153730194067
IGN,40936122,28.36055555555556,-16.766944444444444,628.9111,248.5724209324968,248.7838264735447
IGN,40936123,28.35777777777778,-16.774166666666666,650.9377,248.44247891122907,248.65388445227697
IGN,40936124,28.35611111111111,-16.779166666666665,665.2236,248.32918236653111,248.540587907579
IGN,40936125,28.35555555555556,-16.78333333333333,666.3305,246.78597710369672,246.99738264474465
IGN,40936126,28.35555555555556,-16.783333333333335,666.988,246.80200205457112,247.013407595619
IGN,40936127,28.35305555555556,-16.78222222222222,704.7036,246.8816987115535,247.0931042526014
IGN,40936128,28.351944444444445,-16.78111111111111,734.0776,248.0367374133215,248.2481429543694
IGN,40936129,28.35111111111112,-16.784166666666668,769.1242,249.99644913542525,250.20785467647315
IGN,40936130,28.348333333333333,-16.790833333333335,798.8025,248.58403259267092,248.79543813371885
IGN,40936131,28.34611111111111,-16.7875,800.1238,251.54764605028043,251.75905159132836
IGN,40936132,28.343333333333334,-16.79277777777778,836.2297,251.13293295420848,251.3443384952564
IGN,40936133,28.343055555555555,-16.7875,864.4807,253.0023176107718,253.2137231518197
IGN,40936134,28.342777777777776,-16.78805555555556,896.4949,249.50901326889772,249.72041880994564
IGN,40936136,28.3375,-16.793055555555558,936.0577,252.4649987446068,252.67640428565468
IGN,40936137,28.3375,-16.793055555555558,938.3729,252.3557718116743,252.56717735272215
IGN,40936138,28.3375,-16.793055555555558,939.8844,252.47966966384337,252.6910752048913
IGN,40936139,28.334722222222226,-16.797777777777778,967.4256,256.41025877178083,256.6216643128287
IGN,40936140,28.334444444444443,-16.799444444444447,1009.2317,259.96107520752986,260.1724807485777
IGN,40936141,28.328611111111112,-16.802777777777777,1041.9407,257.3456959951742,257.5571015362221
IGN,40936142,28.32555555555556,-16.80666666666667,1058.4866,259.6137379853659,259.8251435264138
IGN,40936143,28.321666666666665,-16.80777777777778,1082.2529,259.7640685087288,259.9754740497767
IGN,50936002,28.3125,-16.80666666666667,1136.7409,263.44036583628264,263.65177137733053
IGN,50936003,28.307222222222222,-16.810833333333335,1074.9685,262.53846513793053,262.7498706789784
IGN,50936004,28.30444444444445,-16.81277777777778,1018.4018,261.7770368240655,261.9884423651134
IGN,50936005,28.299166666666668,-16.815555555555555,981.4016,260.4784062803655,260.6898118214134
IGN,50936006,28.29111111111112,-16.81361111111111,954.5047,257.8171945729873,258.0286001140352
IGN,50936013,28.275277777777777,-16.801666666666666,1076.3795,253.66855475492832,253.87996029597625
IGN,50936014,28.27138888888889,-16.805,1005.6367,252.3538127146712,252.56521825571903
IGN,50936016,28.260555555555555,-16.807222222222222,872.8467,250.4815472821472,250.6929528231951
IGN,50936157,28.290000000000003,-16.810833333333335,960.1508,258.083165802695,258.2945713437429
IGN,50936158,28.28861111111112,-16.805555555555557,993.7762,257.8317790207259,258.0431845617738
IGN,50936159,28.28527777777778,-16.801944444444445,1034.6256,256.7755722368565,256.9869777779044
IGN,50936162,28.282777777777778,-16.799444444444447,1075.2297,257.3331558690234,257.5445614100713
IGN,50936163,28.280277777777776,-16.798611111111114,1107.1327,257.53903965352094,257.75044519456884
IGN,50936167,28.26083333333333,-16.8075,942.4232,257.67988260509344,257.89128814614133
IGN,50936171,28.255,-16.807222222222222,834.0561,250.27560800495635,250.48701354600425
IGN,50936172,28.25138888888889,-16.80388888888889,807.9519,251.75045755249243,251.96186309354036
IGN,50936173,28.2475,-16.8,792.811,252.45679508993635,252.66820063098424
IGN,50937098,28.144166666666667,-16.64472222222222,1362.5906,262.3311329183502,262.5425384593981
IGN,50937099,28.141388888888887,-16.65361111111111,1304.1351,262.68249925107415,262.89390479212204
IGN,50937100,28.13361111111111,-16.65138888888889,1268.0638,260.00402388267827,260.21542942372616
IGN,50937101,28.12638888888889,-16.65722222222222,1228.7465,258.6292765293986,258.8406820704465
IGN,50937102,28.12555555555556,-16.66583333333333,1153.1604,260.593318022729,260.8047235637769
IGN,50937104,28.119444444444444,-16.665555555555553,1091.3615,258.570663280572,258.7820688216199
IGN,50937107,28.11694444444445,-16.67666666666667,974.4542,262.67627698543606,262.887682526484
IGN,50937108,28.11555555555556,-16.678611111111113,926.6654,264.6100194019051,264.821424942953
IGN,50937109,28.114444444444445,-16.68111111111111,866.8384,263.904027730959,264.1154332720069
IGN,50937110,28.111111111111114,-16.684166666666666,801.1795,261.72531837443466,261.93672391548256
IGN,50937111,28.105833333333333,-16.684722222222224,745.0598,260.34024779017443,260.5516533312223
IGN,50937112,28.1,-16.680833333333336,676.917,255.7471157201701,255.958521261218
IGN,50937114,28.095277777777778,-16.684166666666666,622.8612,254.5880402756511,254.799445816699
IGN,50937115,28.09083333333333,-16.689444444444444,558.2704,255.2376277450124,255.44903328606028
IGN,50937116,28.086666666666662,-16.69,489.9494,253.78358201665336,253.99498755770125
IGN,50937118,28.081666666666667,-16.683611111111112,419.5466,252.00384761969755,252.21525316074545
IGN,50937119,28.077222222222225,-16.68611111111111,361.4247,251.0750019499637,251.2864074910116
IGN,50937120,28.072222222222223,-16.69638888888889,281.7175,249.7735089731396,249.9849145141875
IGN,50937121,28.07,-16.70888888888889,200.998,245.87705679076893,246.08846233181683
GRA,,28.23450226,-16.6298224,2223.97,46.0328858567631,267.1145970818234
GRA,,28.22914896,-16.62919078,2205.087,47.48294958474987,268.6092811118503
GRA,,28.224046,-16.62875665,2192.042,49.63264900826557,270.8253796372906
GRA,,28.22068964,-16.62792113,2169.568,51.02363983669234,272.2802128479412
GRA,,28.217326,-16.62617875,2151.062,51.34024338805085,272.6846282577511
GRA,,28.21326039,-16.62806314,2116.847,51.16293954032778,272.574368648879
GRA,,28.21149744,-16.63361957,2072.891,53.13969722178809,274.5238841198785
GRA,,28.21110279,-16.63718964,2058.669,53.580354901176506,274.9343240247635
GRA,,28.21009455,-16.64149402,2060.692,53.7938792777731,275.1304281797743
GRA,,28.2097148,-16.64530874,2059.68,54.07159723494079,275.38538609122736
GRA,,28.21119589,-16.65420536,2072.688,54.70921278965284,275.9370881022918
GRA,,28.21193814,-16.6592396,2082.254,55.661336806117866,276.85910966108025
GRA,,28.2139473,-16.66323396,2079.073,56.61629656794805,277.7734754756265
GRA,,28.21510597,-16.66665488,2072.636,57.7938274897136,278.93496495429093
GRA,,28.21546162,-16.67153053,2080.799,59.21723926946764,280.3654168850324
GRA,,28.24293663,-16.63015445,2261.382,42.68748090572117,263.75963102579044
GRA,,28.24910649,-16.62739457,2326.503,39.87988389784914,261.00594520915513
GRA,,28.25359371,-16.62496561,2342.794,39.31706609157237,260.5047575830421
GRA,,28.25509198,-16.62115597,2360.372,38.02764280242823,259.2622199570758
GRA,,28.2573482,-16.61811193,2366.84,37.02735455684,258.3174734890052
GRA,,28.25781327,-16.61083115,2406.046,37.13529589881159,258.50599145208923
GRA,,28.25951294,-16.60751344,2408.589,37.498847213460806,258.93216018078726
GRA,,28.25955313,-16.60332475,2397.289,38.06683874494125,259.55643228475896
GRA,,28.26382134,-16.59102411,2349.979,40.246514502124185,261.9923517708581
GRA,,28.26705428,-16.58697428,2336.97,40.450723007607934,262.3217663591683
GRA,,28.26891872,-16.58262875,2322.693,40.63909530490674,262.62711348470805
GRA,,28.27564073,-16.57808961,2267.372,39.89272910159802,262.10912703784436
GRA,,28.27980382,-16.57630571,2238.139,41.01706791823784,263.3723192306916
GRA,,28.28245429,-16.57185886,2212.22,40.87996706850018,263.40082260154077
GRA,,28.28523352,-16.56718938,2195.024,42.12061875498978,264.8253875167727
GRA,,28.28814677,-16.56498899,2188.711,42.86093481740777,265.7055803157515
GRA,,28.29086472,-16.56486561,2184.82,42.27450459051378,265.211422537211
GRA,,28.2143884,-16.67589484,2083.201,60.4984188261344,281.6800532395271
GRA,,28.2166214,-16.68072856,2094.251,60.880376334689146,282.0633151609828
GRA,,28.22009543,-16.6837072,2107.738,60.63999764834605,281.8151320283681
GRA,,28.2240699,-16.6870811,2120.872,60.773746982252064,281.9622463273702
GRA,,28.23050506,-16.692155,2139.36,59.95544543251244,281.21097899219103
GRA,,28.23364047,-16.69476222,2136.022,58.83687453392739,280.1491424273521
GRA,,28.22104931,-16.67805706,2093.988,59.96426259517128,281.08666436167357
GRA,,28.2246935,-16.67747213,2111.263,58.40232034695394,279.49864743027894
GRA,,28.23100368,-16.67805994,2141.658,57.243680192254416,278.33586667088457
GRA,,28.23481873,-16.67972972,2174.759,55.137869883656975,276.25933121604845
GRA,,28.23849431,-16.67658742,2233.141,52.57644886201404,273.69059282419425
GRA,,28.24188237,-16.67701748,2297.127,50.98176423007512,272.13309820256086
GRA,,28.2446441,-16.67847728,2350.358,49.97386761861976,271.1766612690304
GRA,,28.23695177,-16.67063239,2259.932,51.40288011818979,272.45517739186386
GRA,,28.22705923,-16.67147687,2116.082,55.88750835516603,276.9348246702493
GRA,,28.2175314,-16.69983639,1984.336,60.93967403318335,282.3247538216582
GRA,,28.21878699,-16.70337141,2049.143,59.0217800832254,280.45479365682866
GRA,,28.22182979,-16.69744893,2112.556,59.29101599847535,280.6202373092911
GRA,,28.22546787,-16.69590676,2112.207,59.73147941983596,281.03223891695785
GRA,,28.22983835,-16.69861503,2109.977,58.97355336677285,280.32657169941814
GRA,,28.21298033,-16.68105869,2094.666,60.97227335568982,282.20392017219217
GRA,,28.20617966,-16.68146157,2141.913,60.54219331543679,281.8949512472052
GRA,,28.20574314,-16.67437435,2209.349,57.53256631967722,278.86576079200364
GRA,,28.20115697,-16.67080863,2244.353,56.28309713323061,277.7242838381596
GRA,,28.22149077,-16.62125933,2186.762,49.52551887063829,270.8572873481718
GRA,,28.22569431,-16.61915246,2258.609,48.20402190034822,269.4970302467149
GRA,,28.22449571,-16.6144268,2243.538,47.81163982832417,269.1976837948042
GRA,,28.22420314,-16.61015298,2246.289,47.9287052866468,269.39480712907863
GRA,,28.22361339,-16.60273636,2217.165,47.86470160792653,269.48936478489617
GRA,,28.22519727,-16.59695192,2220.87,47.47960928942949,269.20196870366516
GRA,,28.22763259,-16.59398215,2226.794,46.75245276132093,268.4990789580062
GRA,,28.23228034,-16.58934328,2190.07,47.87870671752325,269.6625319161424
GRA,,28.23494956,-16.58486839,2169.607,48.3160953689211,270.1765983029113
GRA,,28.2391126,-16.58309554,2128.673,47.45545920572178,269.3146935747557
GRA,,28.24214069,-16.57878856,2147.893,46.02836750881619,267.97510526334736
GRA,,28.24311399,-16.57264727,2138.489,45.1243522845291,267.23552373746304
GRA,,28.24468641,-16.5693275,2131.589,44.25015949607165,266.44759166275884
GRA,,28.24693152,-16.5655792,2115.939,43.19017538814452,265.48748926159107
GRA,,28.25013763,-16.56065228,2110.634,41.55392617281173,263.9917175309907
GRA,,28.2526325,-16.55714166,2094.515,40.78515123628917,263.33018676764937
GRA,,28.25630935,-16.55523809,2095.125,41.0180615702013,263.6232453738174
GRA,,28.2606362,-16.55410831,2094.484,41.37984865775867,264.0332683359396
GRA,,28.26492289,-16.55412974,2099.82,40.68435894587857,263.3643422753954
GRA,,28.26889077,-16.55202621,2116.244,41.39309712678247,264.1797346472233
GRA,,28.27313142,-16.55053814,2128.537,42.54259936002472,265.43317996815
GRA,,28.27691334,-16.55209154,2135.988,43.637934585374914,266.5445663179323
GRA,,28.28061595,-16.55506102,2130.877,42.97273612135132,265.86913208481667
GRA,,28.28376391,-16.55759443,2135.199,43.09939665095823,266.00275459758643
GRA,,28.28826546,-16.56013753,2142.276,43.3237444474076,266.2893604191433
GRA,,28.29263233,-16.56103731,2140.824,40.52024245136824,263.6075770417153
GRA,,28.29656258,-16.56065621,2145.558,38.92878856690199,262.1695982752351
GRA,,28.29968408,-16.56154811,2125.85,39.17812636572846,262.52357998530124
GRA,,28.19832151,-16.67315844,2249.463,56.190690893608576,277.71337519162194
GRA,,28.19546297,-16.67075061,2237.588,56.70666067221824,278.3175377779749
GRA,,28.19578843,-16.66626335,2204.24,55.040178012651126,276.6473893887491
GRA,,28.19132622,-16.6673248,2171.063,56.54632990049507,278.3066006048008
GRA,,28.19035124,-16.66215547,2137.731,57.45583445062735,279.2733190274296
GRA,,28.18754761,-16.66115462,2115.258,56.68702481544108,278.62254321603336
GRA,,28.1888354,-16.65691676,2081.62,55.47452357148263,277.3849587449336
GRA,,28.2497162,-16.61937259,2308.05,40.4983492849408,261.6963368130745
GRA,,28.24602419,-16.61333433,2294.823,42.59360317514012,263.8423124042755
GRA,,28.23782666,-16.60667863,2246.255,44.4114803300976,265.77461627569664
GRA,,28.2343661,-16.60624973,2258.337,45.90788139115684,267.305556428797
GRA,,28.22738697,-16.61032305,2260.263,48.18376246787496,269.5942775820394
GRA,,28.23311543,-16.60130903,2240.943,46.92584890218058,268.43039539712555
GRA,,28.25863914,-16.59350555,2331.119,40.44057026780735,262.07744969815775
GRA,,28.2572387,-16.58898972,2278.012,41.606016820954025,263.31611841775555
GRA,,28.29676543,-16.56579825,2174.91,40.402369759821084,263.5366358072918
GRA,,28.30346138,-16.56742588,2108.223,35.71463843252923,259.10335321055675
GRA,,28.30787279,-16.5660119,2068.841,34.511098275693975,258.1387933431537
GRA,,28.31251359,-16.56898634,1995.258,33.06320952976636,256.8802368913293
GRA,,28.31444181,-16.57630639,1946.012,32.66584490596032,256.47904337579564
GRA,,28.31954253,-16.57616746,1885.205,30.662017017836416,254.78435036722868
GRA,,28.32248973,-16.57885248,1841.84,29.474679096253517,253.75386368561388
GRA,,28.32566055,-16.58403978,1797.501,29.071566969405083,253.51412227485997
GRA,,28.33344364,-16.58761303,1686.163,24.9182079327824,249.90802003771023
GRA,,28.33926987,-16.5902702,1626.546,21.334034497106767,246.78013923069446
GRA,,28.34443414,-16.59241795,1639.809,18.005851871685838,243.89002470535019
GRA,,28.31399192,-16.59173978,2132.902,30.48101826454257,254.10017166178181
GRA,,28.31791344,-16.58978908,2116.249,28.528102645798448,252.40634924405845
GRA,,28.32168877,-16.58643883,2089.251,27.949100954171364,252.1006616420621
GRA,,28.32448983,-16.58770432,2044.653,26.41711487904428,250.74891298340404
GRA,,28.32930048,-16.58922417,1943.467,24.58241881911919,249.2489451944227
GRA,,28.21573527,-16.63545691,2060.242,53.21138673648751,274.478220127726
GRA,,28.21940642,-16.63562494,2062.029,52.11698041416993,273.3121267868514
GRA,,28.21817241,-16.63919262,2058.063,52.57371292361167,273.7585440958046
GRA,,28.31147073,-16.59742326,2085.357,33.26210167461316,256.68991355238023
GRA,,28.31118056,-16.58903627,2105.731,35.6830999243781,259.16001524117405
GRA,,28.30718174,-16.58288891,2120.23,35.88815223071939,259.21326810154346
GRA,,28.30527707,-16.57902651,2098.331,37.560319410762375,260.84014381279434
GRA,,28.30184463,-16.57537627,2124.594,38.9172294179485,262.0885285544484
GRA,,28.24747916,-16.55476341,2336.527,36.18605222921397,258.83766576238486
GRA,,28.25385428,-16.55128853,2328.896,34.863931387336066,257.6063158226773
GRA,,28.25972032,-16.54892713,2355.591,34.64605341665232,257.47186898657606
GRA,,28.26773425,-16.54497569,2320.989,35.268543111445176,258.27913776332815
GRA,,28.27743886,-16.54314814,2339.894,36.177586702085705,259.38057855202646
GRA,,28.28714849,-16.53767031,2360.003,36.16704944874952,259.76435949625306
GRA,,28.29863836,-16.5351843,2316.394,34.27684964039172,258.3066346259419
GRA,,28.30675,-16.53615737,2262.485,32.38180885182052,256.6991476103413
GRA,,28.27029155,-16.61721675,2772.005,30.48207280395564,252.03439543306138
GRA,,28.275876,-16.61204077,2616.276,31.496116646080665,253.2394266857341
GRA,,28.26520193,-16.59723207,2506.9,37.17989269625898,258.8439800306972
GRA,,28.2818267,-16.74610068,1698.772,32.84218056103459,257.37066464447895
GRA,,28.29102196,-16.74263135,1657.326,30.3276777362447,255.29785056741633
GRA,,28.29609479,-16.74043009,1639.529,30.97312945546292,256.20356111504077
GRA,,28.30298751,-16.73207903,1583.987,30.41274691023122,255.79002703157443
GRA,,28.30783933,-16.72450976,1596.076,28.808693602833397,254.24661691952585
GRA,,28.30800646,-16.71626291,1605.061,29.70608604243068,254.82499430631327
GRA,,28.30638614,-16.70874204,1636.426,29.949540338283065,254.66292634135078
GRA,,28.30780129,-16.70093319,1650.396,29.658823117547318,254.21335725761355
GRA,,28.31028859,-16.69613915,1631.59,28.301515901423645,252.89319004146114
GRA,,28.31107098,-16.67884624,1585.594,28.737053288231305,252.90052480697926
GRA,,28.29067792,-16.6822781,2032.388,36.31152069672278,259.21253145696863
GRA,,28.29264148,-16.67892396,1960.435,35.94177520410653,258.8823452442119
GRA,,28.30132299,-16.67968225,1738.228,33.41474527492265,256.9112301526622
GRA,,28.30895701,-16.66798336,1575.951,30.90400100910748,254.66720617370856
